x_m,y_m
3.356529,4.984789
3.356529,4.934789
3.356529,4.884789
3.356529,4.834789
3.356529,4.784789
3.356529,4.734789
3.356529,4.684789
3.306529,4.634789
3.306529,4.584789
3.306529,4.534789
3.256529,4.484789
3.256529,4.434789
3.206529,4.384789
3.206529,4.334789
3.206529,4.284789
3.156529,4.234789
3.156529,4.184789
3.156529,4.134789
3.106529,4.084789
3.106529,4.034789
3.106529,3.984789
3.056529,3.934789
3.056529,3.884789
3.056529,3.834789
3.006529,3.784789
3.006529,3.734789
3.006529,3.684789
2.956529,3.634789
2.956529,3.584789
2.956529,3.534789
2.906529,3.484789
2.906529,3.434789
2.856529,3.384789
2.856529,3.334789
2.856529,3.284789
2.806529,3.234789
2.806529,3.184789
2.806529,3.134789
2.756529,3.084789
2.756529,3.034789
2.756529,2.984789
2.706529,2.934789
2.706529,2.884789
2.706529,2.834789
2.706529,2.784789
2.706529,2.734789
2.756529,2.684789
2.756529,2.634789
2.756529,2.584789
2.806529,2.534789
2.806529,2.484789
2.806529,2.434789
2.856529,2.384789
2.856529,2.334789
2.856529,2.284789
2.906529,2.234789
2.906529,2.184789
2.906529,2.134789
2.956529,2.084789
2.956529,2.034789
2.956529,1.984789
3.006529,1.934789
3.006529,1.884789
3.006529,1.834789
3.006529,1.784789
3.006529,1.734789
3.006529,1.684789
3.006529,1.634789
3.006529,1.584789
3.006529,1.534789
3.006529,1.484789
2.956529,1.434789
2.906529,1.384789
2.856529,1.384789
2.806529,1.334789
2.756529,1.334789
2.706529,1.284789
2.656529,1.284789
2.606529,1.234789
2.556529,1.184789
2.506529,1.184789
2.456529,1.134789
2.406529,1.134789
2.356529,1.084789
2.306529,1.034789
2.256529,1.034789
2.206529,0.984789
2.156529,0.984789
2.106529,0.934789
2.056529,0.934789
2.006529,0.884789
1.956529,0.834789
1.906529,0.834789
1.856529,0.784789
1.806529,0.784789
1.756529,0.734789
1.706529,0.684789
1.656529,0.684789
1.606529,0.634789
1.556529,0.634789
1.506529,0.584789
1.456529,0.584789
1.406529,0.534789
1.356529,0.484789
1.306529,0.484789
1.256529,0.434789
1.206529,0.434789
1.156529,0.384789
1.106529,0.334789
1.056529,0.334789
1.006529,0.284789
0.956529,0.284789
0.906529,0.284789
0.856529,0.284789
0.806529,0.284789
0.756529,0.284789
0.706529,0.284789
0.656529,0.284789
0.606529,0.284789
